,Managed_By,Fulfill_Via,Product_Group,Sub_Classification,Vendor,Brand,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,First_Line_Designation,Weight_(Kilograms),Freight_Cost_USD,Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean,Manufacturing_company,country_encoded,shipment_mode_encoded,manufacturing_site_encoded
4661,PMO - US,Direct Drop,ANTM,Malaria,Others,Generic,Tablet,306.40850760066724,57.0,2881.35,50.55,0.05,No,See ASN-30861 (ID#:41238),See ASN-30861 (ID#:41238),3.39,555.49,68.0,Mepro Pharm Wadhwan Unit II,13,1,10
4662,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,5000.0,400000.0,80.0,0.8,Yes,2384,43848.04,560.8,43848.04,2384.0,Alere Medical Co.,7,1,6
4663,PMO - US,Direct Drop,ARV,Adult,STRIDES ARCOLAB LIMITED,Generic,Tablet,60.0,15000.0,38100.0,2.54,0.04,No,See ASN-11362 (ID#:47253),See ASN-11362 (ID#:47253),62.86,15089.11,3828.0,Strides,5,1,5
4664,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2769.0,246441.0,89.0,0.89,Yes,2355,16816.33,253.34,16816.33,2355.0,Alere Medical Co.,2,1,6
4665,PMO - US,Direct Drop,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Norvir,Capsule,306.40850760066724,300.0,11508.0,38.36,0.11,Yes,546,8956.05,22.56,8956.05,546.0,ABBVIE (Abbott) France,1,1,10
4666,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,60.0,90171.0,658248.3,7.3,0.12,Yes,4670,3341.45,1086.11,3341.45,4670.0,Aurobindo Unit III,12,4,1
4667,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,60.0,146746.99759882494,440222.76,2.37,0.04,Yes,9374,11372.23,949.12,11372.23,9374.0,Aurobindo Unit III,12,4,1
4668,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,60.0,429.0,5255.25,12.25,0.2,No,See ASN-21667 (ID#:41892),See ASN-21667 (ID#:41892),6.5,658.27,117.0,Hetero Unit III Hyderabad IN,5,1,3
4669,PMO - US,Direct Drop,ARV,Pediatric,Aurobindo Pharma Limited,Generic,Oral,240.0,1999.0,4197.9,2.1,0.01,No,See ASN-18919 (ID#:14578),See ASN-18919 (ID#:14578),5.19,8768.76,6385.0,Aurobindo Unit III,6,4,1
4670,PMO - US,Direct Drop,ARV,Adult,EMCURE PHARMACEUTICALS LTD,Generic,Tablet,30.0,1776.0,31968.0,18.0,0.6,Yes,237,1794.89,37.63,1794.89,237.0,Emcure Plot No.P-2,3,1,20
4671,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,60.0,36451.0,297075.65,8.15,0.14,Yes,4611,20618.55,367.48,20618.55,4611.0,Aurobindo Unit III,9,1,1
4672,PMO - US,Direct Drop,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,Oral,300.0,2265.0,69807.3,30.82,0.1,Yes,2272,13303.8,71.76,13303.8,2272.0,ABBVIE (Abbott) Logis. UK,4,1,11
4673,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,5408.0,420201.6,77.7,0.78,Yes,1229,17085.16,905.95,17085.16,1229.0,Inverness Japan,1,1,9
4674,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,60.0,19177.0,45449.49,2.37,0.04,No,See ASN-9179 (ID#:28515),See ASN-9179 (ID#:28515),97.99,1220.84,6196.0,Aurobindo Unit III,12,4,1
4675,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,30.0,49452.0,200280.6,4.05,0.13,No,See ASN-13475 (ID#:15772),See ASN-13475 (ID#:15772),330.46,17392.05,10210.0,Aurobindo Unit III,5,1,1
4676,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,25.0,800.0,32.0,1.6,No,See ASN-31129 (ID#:40205),See ASN-31129 (ID#:40205),0.94,2796.58,191.0,Trinity Biotech,16,1,7
4677,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,8458.0,47364.8,5.6,0.19,Yes,758,6956.18,48.69,6956.18,758.0,Mylan (formerly Matrix) Nashik,13,1,2
4678,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2499.0,199920.0,80.0,0.8,Yes,1191,23808.37,329.87,23808.37,1191.0,Inverness Japan,8,1,9
4679,PMO - US,Direct Drop,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,Tablet,120.0,480.0,17356.8,36.16,0.3,Yes,126,1360.34,34.02,1360.34,126.0,ABBVIE Ludwigshafen Germany,3,1,8
4680,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,3041.0,270649.0,89.0,0.89,Yes,1235,21084.84,334.79,21084.84,1235.0,Alere Medical Co.,2,1,6
4681,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,4500.0,90000.0,20.0,0.67,Yes,608,4568.92,111.33,4568.92,608.0,Mylan (formerly Matrix) Nashik,1,1,2
4682,PMO - US,Direct Drop,ARV,Pediatric,Others,Others,Oral,240.0,20000.0,185600.0,9.28,0.04,Yes,7664,8301.76,306.24,8301.76,7664.0,GSK Mississauga (Canada),12,4,10
4683,PMO - US,Direct Drop,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,61386.0,92079.0,1.5,0.05,Yes,3262,12034.96,113.9,12034.96,3262.0,Mylan (formerly Matrix) Nashik,3,1,2
4684,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2114.0,169120.0,80.0,0.8,Yes,822,21348.51,173.86,21348.51,822.0,Alere Medical Co.,18,1,6
4685,PMO - US,Direct Drop,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Crixivan,Capsule,180.0,36.0,1800.0,50.0,0.28,Yes,9,286,2.97,286.0,9.0,MSD,3,1,16
4686,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,200.0,14000.0,70.0,0.7,Yes,45,10486.42,30.18,10486.42,45.0,Inverness Japan,19,1,9
4687,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,30.0,10000.0,35000.0,3.5,0.12,No,See ASN-29386 (ID#:42295),See ASN-29386 (ID#:42295),35.98,2690.2,1570.0,Hetero Unit III Hyderabad IN,5,1,3
4688,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,60.0,10725.0,23595.0,2.2,0.04,No,See ASN-24412 (ID#:64757),See ASN-24412 (ID#:64757),29.19,2549.52,5986.0,Hetero Unit III Hyderabad IN,6,4,3
4689,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,100.0,7215.0,72.15,0.72,Yes,18,1278.12,11.9,1278.12,18.0,Inverness Japan,20,1,9
4690,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,540.0,17280.0,32.0,1.6,Yes,165,1442.44,17.76,1442.44,165.0,Trinity Biotech,15,1,7
4691,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,6618.0,589002.0,89.0,0.89,Yes,1139,11827.07,825.78,11827.07,1139.0,Alere Medical Co.,17,1,6
4692,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,35.0,1120.0,32.0,1.6,No,See ASN-22955 (ID#:19019),See ASN-22955 (ID#:19019),1.39,2395.42,159.0,Trinity Biotech,16,1,7
4693,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,30.0,78595.0,354463.45,4.51,0.15,Yes,6681,9323.27,584.86,9323.27,6681.0,Aurobindo Unit III,12,4,1
4694,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,1265.0,101200.0,80.0,0.8,Yes,657,15722.05,141.88,15722.05,657.0,Alere Medical Co.,11,1,6
4695,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2853.0,253917.0,89.0,0.89,Yes,1360,32499.11,418.96,32499.11,1360.0,Inverness Japan,2,1,9
4696,PMO - US,Direct Drop,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Videx,Tablet,60.0,200.0,1900.0,9.5,0.16,Yes,94,757.42,3.14,757.42,94.0,BMS Meymac,6,1,21
4697,PMO - US,Direct Drop,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",Colloidal Gold,Test kit,1.0,800.0,18400.0,23.0,11.035049360907804,Yes,543,5456.44,39.67,5456.44,543.0,KHB Test Kit Facility,15,1,17
4698,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,39330.0,511290.0,13.0,0.43,Yes,4426,66916.5,716.83,66916.5,4426.0,Mylan (formerly Matrix) Nashik,10,4,2
4699,PMO - US,Direct Drop,ARV,Pediatric,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Stocrin/Sustiva,Oral,180.0,270.0,4579.2,16.96,0.09,Yes,76,290,7.56,290.0,76.0,MSD Patheon,6,1,10
4700,PMO - US,Direct Drop,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,Oral,300.0,2625.0,80902.5,30.82,0.1,Yes,2583,20559.39,95.22,20559.39,2583.0,ABBVIE (Abbott) Logis. UK,8,1,11
4701,PMO - US,Direct Drop,ARV,Adult,STRIDES ARCOLAB LIMITED,Generic,Capsule,60.0,8904.0,12465.6,1.4,0.02,Yes,429,2633.91,26.88,2633.91,429.0,Strides,5,1,5
4702,PMO - US,Direct Drop,ARV,Adult,CIPLA LIMITED,Generic,Tablet,60.0,146746.99759882494,440820.0,2.79,0.05,Yes,16768,23721.9,950.41,23721.9,16768.0,Cipla,12,4,4
4703,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,1.0,89.0,89.0,0.89,Yes,1476,91.66,0.12,91.66,1476.0,Alere Medical Co.,17,1,6
4704,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,60.0,11755.0,96391.0,8.2,0.14,Yes,1083,9046.76,159.05,9046.76,1083.0,Hetero Unit III Hyderabad IN,5,1,3
4705,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,86.0,6880.0,80.0,0.8,Yes,40,1765.86,11.35,1765.86,40.0,Inverness Japan,9,1,9
4706,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,60.0,408.0,5911.92,14.49,0.24,Yes,42,4388.84,9.75,4388.84,42.0,Mylan (formerly Matrix) Nashik,5,1,2
4707,PMO - US,Direct Drop,ARV,Adult,CIPLA LIMITED,Generic,Tablet,60.0,30080.0,171155.2,5.69,0.09,Yes,2933,12067.26,369.01,12067.26,2933.0,Cipla,5,1,4
4708,PMO - US,Direct Drop,ARV,Pediatric,Aurobindo Pharma Limited,Generic,Oral,240.0,3652.0,7304.0,2.0,0.01,Yes,1575,8130.55,7.51,8130.55,1575.0,Aurobindo Unit III,13,1,1
4709,PMO - US,Direct Drop,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Stat-Pak,Test kit,20.0,3401.0,98629.0,29.0,1.45,Yes,972,10191.28,138.28,10191.28,972.0,Chembio Diagnostics Sys. Inc.,2,1,12
4710,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,115.0,10235.0,89.0,0.89,Yes,53,1614.83,16.89,1614.83,53.0,Alere Medical Co.,13,1,6
4711,PMO - US,Direct Drop,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Stat-Pak,Test kit,20.0,3678.0,106662.0,29.0,1.45,Yes,1056,12363.35,149.54,12363.35,1056.0,Chembio Diagnostics Sys. Inc.,1,1,12
4712,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2070.0,165600.0,80.0,0.8,Yes,988,19368.23,232.17,19368.23,988.0,Alere Medical Co.,1,1,6
4713,PMO - US,Direct Drop,ACT,ACT,Others,Others,Tablet,306.40850760066724,30.0,1207.5,40.25,0.07,Yes,1295,8423.76,2.37,8423.76,1295.0,Novartis Pharma AG,2,1,10
4714,PMO - US,Direct Drop,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Generic,Tablet,60.0,80.0,475.2,5.94,0.1,Yes,8,737.12,0.59,737.12,8.0,ABBVIE Ludwigshafen Germany,6,1,8
4715,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,60.0,19930.0,164422.5,8.25,0.14,No,See ASN-11023 (ID#:37963),See ASN-11023 (ID#:37963),271.3,10784.69,2113.0,Mylan (formerly Matrix) Nashik,5,1,2
4716,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2898.0,208656.0,72.0,0.72,Yes,1409,21714.68,408.97,21714.68,1409.0,Inverness Japan,4,1,9
4717,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,46802.0,537754.98,11.49,0.38,Yes,5281,13625.75,665.2,13625.75,5281.0,Mylan (formerly Matrix) Nashik,5,1,2
4718,PMO - US,Direct Drop,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Norvir,Capsule,306.40850760066724,335.0,12850.6,38.36,0.11,Yes,146,4701.1,27.71,4701.1,146.0,ABBVIE (Abbott) Logis. UK,9,1,11
4719,PMO - US,Direct Drop,ARV,Pediatric,Others,Others,Capsule,60.0,132.0,4468.2,33.85,0.56,Yes,11,663.77,4.59,663.77,11.0,BMS Evansville,10,1,10
4720,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,728.0,23296.0,32.0,1.6,Yes,238,2789.67,32.66,2789.67,238.0,Trinity Biotech,19,1,7
4721,PMO - US,Direct Drop,ARV,Adult,CIPLA LIMITED,Generic,Tablet,60.0,5360.0,14579.2,2.72,0.05,Yes,583,5824.11,24.06,5824.11,583.0,Cipla,12,4,4
4722,PMO - US,Direct Drop,ARV,Adult,CIPLA LIMITED,Generic,Tablet,60.0,49920.0,284044.8,5.69,0.09,Yes,4799,10959.54,612.4,10959.54,4799.0,Cipla,5,1,4
4723,PMO - US,Direct Drop,HRDT,HIV test,Others,Others,Test kit,1.0,11626.0,29065.0,2.5,2.5,Yes,613,8434.27,40.75,8434.27,613.0,bioLytical Laboratories,8,1,10
4724,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Capsule,60.0,3024.0,4384.8,1.45,0.02,Yes,202,1615.88,8.59,1615.88,202.0,Aurobindo Unit III,5,1,1
4725,PMO - US,Direct Drop,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",Stat-Pak,Test kit,20.0,3337.0,106784.0,32.0,1.6,Yes,1252,5758.84,132.09,5758.84,1252.0,Chembio Diagnostics Sys. Inc.,2,1,12
4726,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,5.0,160.0,32.0,1.6,No,See ASN-24721 (ID#:13708),See ASN-24721 (ID#:13708),0.16,2734.02,54.0,Trinity Biotech,11,1,7
4727,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,60.0,25097.0,205795.4,8.2,0.14,Yes,3167,16189.27,211.56,16189.27,3167.0,Aurobindo Unit III,13,1,1
4728,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,214.0,6848.0,32.0,1.6,No,See ASN-28279 (ID#:13547),See ASN-28279 (ID#:13547),7.04,8021.11,509.0,Trinity Biotech,11,1,7
4729,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,5000.0,160000.0,32.0,1.6,Yes,1647,20626.58,264.0,20626.58,1647.0,Trinity Biotech,4,1,7
4730,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,30.0,14119.0,46592.7,3.3,0.11,No,See ASN-17077 (ID#:37031),See ASN-17077 (ID#:37031),65.32,4531.29,2998.0,Aurobindo Unit III,5,1,1
4731,PMO - US,Direct Drop,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Aluvia,Tablet,120.0,12560.0,454169.6,36.16,0.3,Yes,3080,18459.58,890.17,18459.58,3080.0,ABBVIE Ludwigshafen Germany,1,1,8
4732,PMO - US,Direct Drop,ARV,Adult,Others,Generic,Tablet,30.0,39960.0,193406.4,4.84,0.16,Yes,4123,28778.76,239.24,28778.76,4123.0,Ranbaxy per Shasun Pharma Ltd,20,1,10
4733,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,25.0,800.0,32.0,1.6,No,See ASN-31765 (ID#:41640),See ASN-31765 (ID#:41640),0.94,1871.07,164.0,Trinity Biotech,16,1,7
4734,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,60.0,38939.0,87612.75,2.25,0.04,Yes,3962,20233.34,90.07,20233.34,3962.0,Aurobindo Unit III,4,1,1
4735,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,500.0,16000.0,32.0,1.6,Yes,166,3478.5,19.79,3478.5,166.0,Trinity Biotech,10,1,7
4736,PMO - US,Direct Drop,ARV,Pediatric,Aurobindo Pharma Limited,Generic,Capsule,30.0,11912.0,18582.72,1.56,0.05,Yes,802,5740.54,22.99,5740.54,802.0,Aurobindo Unit III,9,1,1
4737,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,30.0,11517.0,37315.08,3.24,0.11,Yes,1006,3001.35,46.16,3001.35,1006.0,Hetero Unit III Hyderabad IN,5,1,3
4738,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,18000.0,360000.0,20.0,0.67,Yes,2402,1832.54,370.08,1832.54,2402.0,Mylan (formerly Matrix) Nashik,10,1,2
4739,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,65025.0,665856.0,10.24,0.34,No,See ASN-31820 (ID#:16098),See ASN-31820 (ID#:16098),684.5,16028.78,16350.0,Mylan (formerly Matrix) Nashik,6,4,2
4740,PMO - US,Direct Drop,ARV,Adult,STRIDES ARCOLAB LIMITED,Generic,Tablet,60.0,8738.0,20534.3,2.35,0.04,Yes,420,6683.69,44.27,6683.69,420.0,Strides,5,1,5
4741,PMO - US,Direct Drop,MRDT,Malaria,"Standard Diagnostics, Inc.",Generic,Test kit,25.0,4.0,45.0,11.25,0.45,Yes,2,702.42,0.06,702.42,2.0,Standard Diagnostics,6,1,13
4742,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,750.0,24000.0,32.0,1.6,Yes,253,2849.79,51.74,2849.79,253.0,Trinity Biotech,13,1,7
4743,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,30.0,60757.0,200498.1,3.3,0.11,Yes,5215,20136.28,281.1,20136.28,5215.0,Aurobindo Unit III,9,1,1
4744,PMO - US,Direct Drop,ARV,Pediatric,Aurobindo Pharma Limited,Generic,Capsule,30.0,2688.0,4193.28,1.56,0.05,Yes,154,2520.54,5.19,2520.54,154.0,Aurobindo Unit III,6,4,1
4745,PMO - US,Direct Drop,ARV,Adult,ASPEN PHARMACARE,Others,Tablet,120.0,252.0,16783.2,66.6,0.55,No,See ASN-14880 (ID#:25423),See ASN-14880 (ID#:25423),23.53,548.2,57.0,Aspen-OSD,3,1,15
4746,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,168.0,5376.0,32.0,1.6,Yes,55,1112.11,5.53,1112.11,55.0,Trinity Biotech,9,1,7
4747,PMO - US,Direct Drop,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Generic,Tablet,60.0,934.0,5547.96,5.94,0.1,Yes,110,2060.79,5.7,2060.79,110.0,ABBVIE Ludwigshafen Germany,13,1,8
4748,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2891.0,257299.0,89.0,0.89,Yes,1378,31201.82,424.54,31201.82,1378.0,Inverness Japan,2,1,9
4749,PMO - US,Direct Drop,ARV,Pediatric,CIPLA LIMITED,Generic,Tablet,60.0,635.0,1206.5,1.9,0.03,Yes,59,1944.99,1.24,1944.99,59.0,Cipla,16,1,4
4750,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,60.0,336.0,2436.0,7.25,0.12,Yes,19,8495.83,5.25,8495.83,19.0,Aurobindo Unit III,5,1,1
4751,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,120.0,3393.0,73967.4,21.8,0.18,Yes,915,6006.37,76.04,6006.37,915.0,Aurobindo Unit III,13,1,1
4752,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,1800.0,45000.0,25.0,0.83,Yes,225,3109.21,63.09,3109.21,225.0,Mylan (formerly Matrix) Nashik,1,1,2
4753,PMO - US,Direct Drop,HRDT,HIV test,"Standard Diagnostics, Inc.",Bioline,Test kit,25.0,10000.0,200000.0,20.0,0.8,Yes,3334,45032.55,330.0,45032.55,3334.0,Standard Diagnostics,9,1,13
4754,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,30.0,33439.0,155491.35,4.65,0.16,Yes,3232,25955.06,159.85,25955.06,3232.0,Aurobindo Unit VII,8,1,14
4755,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,30.0,82471.0,865945.5,10.5,0.35,Yes,11615,102199.13,1071.17,67318.62599614196,11615.0,Hetero Unit III Hyderabad IN,20,1,3
4756,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,8500.0,680000.0,80.0,0.8,Yes,1462,14419.86,1466.08,14419.86,1462.0,Inverness Japan,17,1,9
4757,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,18.0,576.0,32.0,1.6,No,See ASN-27241 (ID#:23488),See ASN-27241 (ID#:23488),0.59,4011.66,175.0,Trinity Biotech,16,1,7
4758,PMO - US,Direct Drop,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,60.0,3192.0,6703.2,2.1,0.04,Yes,157,2010.69,8.29,2010.69,157.0,Mylan (formerly Matrix) Nashik,6,1,2
4759,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,469.0,15008.0,32.0,1.6,Yes,170,3125.65,18.56,3125.65,170.0,Trinity Biotech,11,1,7
4760,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,3300.0,237600.0,72.0,0.72,Yes,1593,29373.14,465.7,29373.14,1593.0,Inverness Japan,7,1,9
4761,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Capsule,30.0,1000.0,13000.0,13.0,0.43,Yes,68,1001.12,28.03,1001.12,68.0,Aurobindo Unit III,13,1,1
4762,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Capsule,60.0,13020.0,18879.0,1.45,0.02,Yes,861,1872.53,37.0,1872.53,861.0,Aurobindo Unit III,5,1,1
4763,PMO - US,Direct Drop,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Generic,Tablet,30.0,20700.0,226665.0,10.95,0.36,Yes,1795,21340.35,444.26,21340.35,1795.0,Mylan (formerly Matrix) Nashik,10,1,2
4764,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,60.0,33792.0,274053.12,8.11,0.14,Yes,4610,16835.52,281.73,16835.52,4610.0,Hetero Unit III Hyderabad IN,7,1,3
4765,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,60.0,37075.0,177960.0,4.8,0.08,No,See ASN-11955 (ID#:61190),See ASN-11955 (ID#:61190),293.63,23372.43,5495.0,Hetero Unit III Hyderabad IN,5,1,3
4766,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,6322.0,505760.0,80.0,0.8,Yes,2564,37444.1,519.92,37444.1,2564.0,Alere Medical Co.,4,1,6
4767,PMO - US,Direct Drop,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Kaletra,Oral,300.0,237.0,7304.34,30.82,0.1,Yes,244,3269.9,9.04,3269.9,244.0,ABBVIE (Abbott) Logis. UK,9,1,11
4768,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,4004.0,320320.0,80.0,0.8,Yes,1907,34940.02,449.09,34940.02,1907.0,Alere Medical Co.,4,1,6
4769,PMO - US,Direct Drop,ARV,Adult,Aurobindo Pharma Limited,Generic,Tablet,60.0,75048.0,557606.64,7.43,0.12,Yes,4023,3315.23,1202.2,3315.23,4023.0,Aurobindo Unit III,12,1,1
4770,PMO - US,Direct Drop,HRDT,HIV test,"Trinity Biotech, Plc",Uni-Gold,Test kit,20.0,450.0,14400.0,32.0,1.6,No,See ASN-22955 (ID#:19019),See ASN-22955 (ID#:19019),17.81,2395.42,159.0,Trinity Biotech,16,1,7
4771,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2863.0,229040.0,80.0,0.8,Yes,1298,13146.21,283.32,13146.21,1298.0,Alere Medical Co.,7,1,6
4772,PMO - US,Direct Drop,ARV,Adult,HETERO LABS LIMITED,Generic,Tablet,30.0,48150.0,505575.0,10.5,0.35,No,See ASN-20026 (ID#:64635),See ASN-20026 (ID#:64635),625.4,6806.86,8351.0,Hetero Unit III Hyderabad IN,6,4,3
4773,PMO - US,Direct Drop,HRDT,HIV test,"Orgenics, Ltd",Determine,Test kit,100.0,2530.0,196581.0,77.7,0.78,Yes,575,26849.57,324.36,26849.57,575.0,Inverness Japan,10,1,9
